id,gender,array,boolean,integer,null,number,object,string,time,date,timestamp,decimal
371,Female,"[11, 2, 8, 5]",false,654,,603.35,"[{""class"":""e"",""color"":""Puce""},{""class"":""b"",""color"":""Green""},{""class"":""c"",""color"":""Pink""},{""class"":""d"",""color"":""Khaki""},{""class"":""c"",""color"":""Crimson""}]",tortor,13:30:53,05/19/2022,1611049760000,967.2
372,Female,"[12, 3, 9, 4, 1, 5]",true,385,,225.05,"[{""class"":""b"",""color"":""Khaki""},{""class"":""f"",""color"":""Purple""},{""class"":""b"",""color"":""Turquoise""},{""class"":""d"",""color"":""Puce""}]",nisl,4:28:22,06/20/2022,1625348580000,275.92
373,Female,"[8, 4, 2]",false,690,,734.83,"[{""class"":""c"",""color"":""Crimson""}]",in,9:09:08,10/14/2022,1655307104000,84.69
374,Male,"[2, 5, 1, 4, 9, 11, 12, 6]",false,733,498,641.88,[],consectetuer,13:58:25,03/25/2022,1627325391000,303.54
375,Male,"[2, 9, 10, 3, 1, 8, 11]",true,992,764,496.64,"[{""class"":""b"",""color"":""Yellow""}]",vestibulum,14:45:48,02/06/2023,1641893988000,899.7
376,Male,"[8, 5, 12, 3, 11, 4, 7]",true,180,584,807.9,[],ipsum,23:50:59,04/11/2022,1614826147000,185.92
377,Male,"[7, 10, 12, 2, 8, 5, 4, 1, 9, 3]",false,310,,938.77,[],tristique,23:33:06,10/29/2021,1661293432000,649.79
378,Male,[2],true,983,,18.58,"[{""class"":""e"",""color"":""Khaki""}]",dictumst,14:41:54,05/11/2023,1637843717000,838.22
379,Female,"[10, 4, 7, 5, 3]",false,816,,480.68,[],amet,8:42:56,05/31/2021,1668043582000,669.3
380,Female,[8],true,985,538,511.58,"[{""class"":""c"",""color"":""Purple""}]",curabitur,7:29:00,10/28/2022,1614703709000,456.73
381,Male,"[8, 1, 2, 7, 9, 3, 10, 5, 11, 12]",true,234,221,544.15,"[{""class"":""b"",""color"":""Yellow""},{""class"":""b"",""color"":""Mauv""}]",a,17:45:29,05/05/2022,1642238448000,314.04
382,Genderfluid,"[4, 6, 7, 2, 9]",true,317,861,690.15,[],varius,21:23:24,12/20/2022,1674921312000,995.76
383,Female,"[2, 1, 10, 8]",true,428,,416.64,"[{""class"":""e"",""color"":""Maroon""},{""class"":""e"",""color"":""Red""},{""class"":""e"",""color"":""Pink""}]",convallis,13:12:03,04/25/2021,1681599311000,611.8
384,Female,"[1, 5, 8]",false,344,171,272.95,"[{""class"":""f"",""color"":""Orange""}]",quis,14:22:21,05/06/2022,1644230279000,477.64
385,Female,"[12, 4, 11]",false,241,880,991.72,[],pede,22:48:31,04/06/2023,1646874735000,819.28
386,Female,"[9, 12, 8, 4, 10, 11, 1]",true,335,524,203.3,"[{""class"":""c"",""color"":""Maroon""},{""class"":""a"",""color"":""Purple""},{""class"":""b"",""color"":""Purple""},{""class"":""d"",""color"":""Red""}]",dolor,11:04:39,12/09/2021,1629268971000,987.06
387,Female,"[5, 2]",true,99,508,216.59,"[{""class"":""d"",""color"":""Crimson""},{""class"":""d"",""color"":""Teal""},{""class"":""b"",""color"":""Green""}]",sodales,14:14:51,03/11/2022,1683415884000,164.67
388,Male,"[4, 2, 6, 12, 10, 8]",false,139,807,738.4,"[{""class"":""e"",""color"":""Crimson""},{""class"":""f"",""color"":""Puce""},{""class"":""f"",""color"":""Yellow""}]",luctus,20:44:44,05/27/2022,1674632827000,585.89
389,Male,"[3, 10, 7, 2]",false,158,982,168.37,"[{""class"":""e"",""color"":""Indigo""}]",maecenas,23:45:38,04/30/2023,1652233361000,693.97
390,Male,"[11, 7, 1, 12, 4]",false,634,,736.19,"[{""class"":""a"",""color"":""Purple""},{""class"":""d"",""color"":""Teal""}]",nunc,18:07:42,12/27/2021,1609597841000,914.6
391,Male,"[7, 8, 1, 2, 4, 12, 9, 6, 10, 3]",true,779,793,76.14,[],consequat,11:00:27,01/28/2023,1665550098000,750.38
392,Female,"[3, 11, 8, 7]",false,881,439,162.07,"[{""class"":""c"",""color"":""Purple""}]",rhoncus,19:10:14,06/19/2021,1675271537000,224.45
393,Female,"[12, 10, 5, 11, 7, 2, 1]",false,202,182,812.45,[],lacus,4:50:17,08/01/2022,1676789429000,585.71
394,Female,"[3, 6, 5, 4, 8, 12, 1, 2, 7]",true,921,,346.37,"[{""class"":""a"",""color"":""Maroon""},{""class"":""d"",""color"":""Mauv""},{""class"":""b"",""color"":""Indigo""},{""class"":""d"",""color"":""Mauv""},{""class"":""e"",""color"":""Crimson""}]",consequat,19:26:15,04/26/2023,1683588643000,485.56
395,Male,"[4, 11, 6, 9, 10, 5, 8, 3, 7, 2]",true,562,868,329.29,"[{""class"":""a"",""color"":""Maroon""},{""class"":""b"",""color"":""Turquoise""}]",accumsan,22:33:59,02/06/2022,1637418086000,543.69
396,Female,"[3, 2, 4]",false,961,,715.73,"[{""class"":""a"",""color"":""Goldenrod""},{""class"":""f"",""color"":""Yellow""},{""class"":""e"",""color"":""Blue""},{""class"":""e"",""color"":""Orange""}]",aenean,18:39:28,09/11/2022,1664597948000,785.67
397,Male,"[3, 9, 10, 8, 6, 5]",false,898,145,892.53,"[{""class"":""e"",""color"":""Orange""},{""class"":""a"",""color"":""Aquamarine""}]",et,8:14:17,09/24/2022,1687753781000,205.15
398,Female,"[1, 2]",false,649,295,557.85,"[{""class"":""e"",""color"":""Mauv""},{""class"":""a"",""color"":""Green""},{""class"":""b"",""color"":""Pink""},{""class"":""c"",""color"":""Purple""},{""class"":""a"",""color"":""Indigo""}]",amet,6:06:30,10/19/2021,1680973374000,578.25
399,Female,"[10, 3, 2]",true,537,366,617.48,"[{""class"":""f"",""color"":""Puce""},{""class"":""c"",""color"":""Violet""}]",amet,23:02:35,12/02/2022,1623018109000,994.32
400,Male,"[8, 1]",false,269,225,347.23,"[{""class"":""f"",""color"":""Purple""},{""class"":""b"",""color"":""Turquoise""},{""class"":""b"",""color"":""Teal""},{""class"":""d"",""color"":""Indigo""},{""class"":""c"",""color"":""Pink""}]",elementum,16:23:17,01/21/2022,1645055181000,277.49
401,Female,"[1, 11, 8, 4, 9, 7, 2, 6]",true,366,795,260.56,"[{""class"":""a"",""color"":""Orange""},{""class"":""e"",""color"":""Puce""},{""class"":""a"",""color"":""Crimson""},{""class"":""e"",""color"":""Crimson""},{""class"":""a"",""color"":""Purple""}]",habitasse,10:52:22,10/20/2022,1691176406000,660.51
402,Female,"[3, 9, 4, 6, 11, 8, 10, 7, 2, 12]",false,875,174,471.32,"[{""class"":""d"",""color"":""Turquoise""},{""class"":""f"",""color"":""Aquamarine""},{""class"":""b"",""color"":""Blue""},{""class"":""e"",""color"":""Teal""},{""class"":""e"",""color"":""Pink""}]",lobortis,4:52:58,09/24/2021,1661524686000,871.78
403,Male,"[6, 3, 10, 1, 12, 2, 8, 5, 11, 9]",true,153,380,282.12,"[{""class"":""a"",""color"":""Fuscia""},{""class"":""d"",""color"":""Indigo""},{""class"":""f"",""color"":""Fuscia""},{""class"":""c"",""color"":""Yellow""}]",ultrices,4:26:11,07/28/2022,1611321288000,659.22
404,Female,"[11, 8]",false,970,,583.15,"[{""class"":""c"",""color"":""Crimson""},{""class"":""b"",""color"":""Purple""}]",id,1:13:59,09/24/2021,1665982843000,508.34
405,Female,"[11, 1, 8, 12, 9, 5, 4, 3]",true,879,,193.56,"[{""class"":""d"",""color"":""Violet""},{""class"":""d"",""color"":""Aquamarine""}]",enim,11:46:33,11/25/2022,1687419907000,934.53
406,Female,[10],false,403,961,1.54,"[{""class"":""d"",""color"":""Crimson""}]",duis,23:56:29,03/10/2023,1631586580000,445.28
407,Male,"[12, 10]",false,187,126,69.62,"[{""class"":""e"",""color"":""Blue""},{""class"":""f"",""color"":""Aquamarine""},{""class"":""a"",""color"":""Teal""},{""class"":""d"",""color"":""Red""}]",vel,12:02:27,09/07/2021,1670594469000,903.53
408,Male,"[5, 12, 6, 3, 1, 11, 4, 9]",true,651,104,67.65,"[{""class"":""b"",""color"":""Maroon""},{""class"":""e"",""color"":""Turquoise""},{""class"":""a"",""color"":""Orange""}]",consequat,19:22:04,11/16/2022,1610216317000,998.71
409,Female,"[7, 4, 5, 11, 10, 12, 2]",true,151,815,802.75,"[{""class"":""f"",""color"":""Turquoise""},{""class"":""a"",""color"":""Teal""},{""class"":""f"",""color"":""Aquamarine""},{""class"":""d"",""color"":""Mauv""}]",convallis,23:33:18,05/03/2023,1635494167000,756.35
410,Female,"[11, 3]",true,881,424,734.09,[],turpis,10:41:04,02/12/2021,1631781240000,23.51
411,Male,"[8, 7, 5]",false,577,984,331.1,"[{""class"":""a"",""color"":""Violet""},{""class"":""f"",""color"":""Puce""},{""class"":""d"",""color"":""Blue""},{""class"":""a"",""color"":""Orange""},{""class"":""f"",""color"":""Green""}]",nulla,19:04:30,12/15/2022,1635058671000,825.13
412,Female,"[7, 3, 8, 5, 9, 1, 4, 11]",false,728,860,189.39,"[{""class"":""f"",""color"":""Purple""},{""class"":""c"",""color"":""Mauv""}]",pede,1:50:36,04/13/2022,1611092166000,395.13
413,Male,"[10, 12, 6, 8, 11, 3, 9, 7, 2, 5]",false,321,,525.36,[],at,5:19:24,07/01/2022,1616634273000,118.05
414,Female,"[5, 7, 4, 8, 3]",true,512,522,351.36,"[{""class"":""d"",""color"":""Green""},{""class"":""b"",""color"":""Maroon""},{""class"":""d"",""color"":""Violet""},{""class"":""c"",""color"":""Mauv""}]",erat,16:45:31,01/29/2023,1656307472000,562.19
415,Male,"[5, 8, 7, 9, 4, 2, 12]",true,157,,809.51,"[{""class"":""e"",""color"":""Yellow""},{""class"":""f"",""color"":""Indigo""},{""class"":""b"",""color"":""Indigo""}]",adipiscing,11:37:09,08/06/2021,1678466747000,499.43
416,Male,"[4, 8, 9, 3, 11, 12]",true,360,732,473.92,[],montes,18:44:03,01/04/2023,1661781752000,135.6
417,Agender,"[6, 7, 8, 9, 1, 3]",false,254,249,436.96,"[{""class"":""c"",""color"":""Violet""}]",justo,20:07:28,03/13/2022,1664007772000,27.36
418,Male,"[1, 2, 7]",true,771,701,104.28,[],vulputate,0:41:38,04/23/2023,1633173874000,327.67
419,Male,"[4, 9, 3, 7]",true,920,454,211.47,"[{""class"":""a"",""color"":""Goldenrod""},{""class"":""c"",""color"":""Purple""},{""class"":""d"",""color"":""Green""},{""class"":""f"",""color"":""Yellow""},{""class"":""e"",""color"":""Purple""}]",amet,7:31:32,11/27/2022,1685248248000,137.75
420,Male,"[9, 7]",false,122,553,322.62,"[{""class"":""b"",""color"":""Fuscia""},{""class"":""d"",""color"":""Maroon""},{""class"":""c"",""color"":""Indigo""}]",ut,4:47:32,06/02/2022,1646273766000,827.8
421,Non-binary,"[8, 2, 11, 7, 9]",true,299,,922.91,"[{""class"":""d"",""color"":""Yellow""},{""class"":""c"",""color"":""Mauv""}]",eu,18:48:54,12/12/2022,1617151010000,948.81
422,Female,"[12, 6, 5, 2, 10, 4, 3, 9, 8, 1]",false,905,,90.98,"[{""class"":""e"",""color"":""Aquamarine""},{""class"":""f"",""color"":""Indigo""},{""class"":""c"",""color"":""Blue""},{""class"":""c"",""color"":""Turquoise""}]",dignissim,7:11:18,07/31/2023,1633085723000,256.19
423,Polygender,"[2, 1, 12, 10, 4, 7, 3, 9, 8]",true,395,,708.07,"[{""class"":""f"",""color"":""Mauv""}]",lacus,14:24:15,08/14/2021,1671379980000,81.88
424,Male,[4],false,527,589,198.16,[],at,7:15:52,08/26/2022,1617216051000,652.18
425,Male,"[10, 2, 6, 8, 11, 5, 7, 4, 1, 9]",false,808,138,154.53,"[{""class"":""c"",""color"":""Goldenrod""},{""class"":""c"",""color"":""Green""}]",augue,11:14:21,07/09/2022,1668102866000,154.82
426,Male,"[6, 12, 5, 10, 3, 9, 7, 4, 2]",true,15,962,373.83,"[{""class"":""d"",""color"":""Mauv""},{""class"":""c"",""color"":""Fuscia""},{""class"":""a"",""color"":""Purple""},{""class"":""f"",""color"":""Aquamarine""}]",nulla,9:42:21,04/27/2022,1632004258000,123.95
427,Male,"[1, 8, 5, 10, 4, 6, 12, 3, 2]",true,31,31,368.42,"[{""class"":""a"",""color"":""Mauv""},{""class"":""d"",""color"":""Goldenrod""}]",id,19:22:27,06/15/2021,1610601599000,39.82
428,Male,"[1, 2, 12, 10, 6]",true,659,165,104.22,"[{""class"":""f"",""color"":""Mauv""},{""class"":""b"",""color"":""Purple""}]",at,17:04:47,02/24/2023,1664662829000,948.71
429,Female,"[12, 9, 1]",false,230,488,586.73,"[{""class"":""d"",""color"":""Green""},{""class"":""f"",""color"":""Teal""},{""class"":""d"",""color"":""Yellow""}]",consequat,4:53:17,04/03/2023,1659476725000,668.35
430,Male,"[2, 3, 8, 10, 12, 7]",true,776,468,27.55,"[{""class"":""c"",""color"":""Maroon""},{""class"":""e"",""color"":""Turquoise""},{""class"":""c"",""color"":""Puce""},{""class"":""d"",""color"":""Orange""}]",risus,4:16:50,10/05/2021,1632685023000,449.43
431,Male,"[3, 6, 11, 10]",false,587,122,101.3,[],in,2:28:00,04/07/2021,1655285975000,567.23
432,Male,"[3, 1, 4, 12, 10]",true,137,986,904.95,"[{""class"":""b"",""color"":""Violet""}]",eu,14:52:49,03/06/2023,1618664072000,807.88
433,Bigender,"[2, 11, 10, 9, 4]",false,137,946,648.93,"[{""class"":""b"",""color"":""Maroon""},{""class"":""d"",""color"":""Mauv""}]",suspendisse,19:18:27,12/17/2021,1632544699000,557.28
434,Male,[1],false,701,,564.11,[],orci,4:29:33,08/23/2021,1674853992000,513.25
435,Female,"[7, 4, 9, 6, 8, 3, 5, 12]",false,120,,666.68,"[{""class"":""a"",""color"":""Turquoise""},{""class"":""f"",""color"":""Maroon""}]",faucibus,20:00:40,08/11/2022,1675950039000,64.65
436,Male,"[9, 1]",false,304,647,997.91,"[{""class"":""e"",""color"":""Crimson""}]",erat,8:26:27,04/05/2021,1688100606000,925.15
437,Female,"[5, 11, 12, 4, 3, 9, 10, 1]",false,5,,274.52,"[{""class"":""b"",""color"":""Indigo""},{""class"":""a"",""color"":""Turquoise""},{""class"":""d"",""color"":""Violet""},{""class"":""f"",""color"":""Mauv""}]",odio,6:54:42,07/19/2021,1649616839000,381.85
438,Female,"[2, 4, 9]",true,729,276,346.01,"[{""class"":""e"",""color"":""Aquamarine""},{""class"":""b"",""color"":""Turquoise""},{""class"":""f"",""color"":""Purple""},{""class"":""c"",""color"":""Crimson""},{""class"":""e"",""color"":""Pink""}]",id,11:13:04,04/02/2023,1666347180000,17.4
439,Male,"[12, 10, 8, 5, 3, 1, 2, 7, 4]",true,941,184,721.02,"[{""class"":""e"",""color"":""Puce""},{""class"":""e"",""color"":""Aquamarine""},{""class"":""f"",""color"":""Red""}]",platea,23:52:01,12/24/2022,1644794591000,527.63
440,Male,"[7, 1, 6, 5, 10, 8, 3]",true,584,772,241.94,"[{""class"":""d"",""color"":""Crimson""},{""class"":""c"",""color"":""Crimson""},{""class"":""b"",""color"":""Turquoise""},{""class"":""c"",""color"":""Turquoise""}]",in,20:31:10,12/02/2022,1688726545000,320.59
441,Female,"[5, 9, 3]",true,416,53,975.57,"[{""class"":""b"",""color"":""Khaki""},{""class"":""d"",""color"":""Puce""},{""class"":""d"",""color"":""Aquamarine""},{""class"":""a"",""color"":""Khaki""}]",nunc,14:59:52,01/09/2023,1638426437000,344.59
442,Female,"[7, 11, 8, 9]",true,502,77,584.74,"[{""class"":""c"",""color"":""Maroon""},{""class"":""c"",""color"":""Crimson""}]",eleifend,14:30:18,01/21/2022,1655183720000,549.8
443,Polygender,"[4, 11, 3, 6, 9, 7]",true,304,534,164.45,[],et,15:57:59,02/16/2022,1616525388000,255.8
444,Male,"[5, 1, 8, 3, 11]",false,900,422,773.94,"[{""class"":""b"",""color"":""Crimson""},{""class"":""e"",""color"":""Goldenrod""},{""class"":""f"",""color"":""Mauv""},{""class"":""c"",""color"":""Crimson""}]",nec,6:41:27,11/05/2021,1685103420000,287.11
445,Male,"[5, 4, 2]",false,285,312,404.08,[],odio,23:58:35,11/25/2021,1649956067000,787.22
446,Female,"[4, 11, 6, 8, 10, 2, 5, 12]",false,511,440,296.92,[],venenatis,20:02:38,06/23/2022,1641555272000,553.77
447,Female,"[5, 8]",true,993,494,363.03,"[{""class"":""c"",""color"":""Green""},{""class"":""a"",""color"":""Teal""},{""class"":""c"",""color"":""Crimson""},{""class"":""e"",""color"":""Blue""}]",quisque,9:57:00,01/10/2023,1653305523000,98.0
448,Female,"[3, 7, 6, 11, 1, 8, 5, 10, 9, 2]",true,847,650,733.96,"[{""class"":""c"",""color"":""Orange""},{""class"":""b"",""color"":""Mauv""},{""class"":""a"",""color"":""Indigo""}]",faucibus,14:16:05,08/09/2022,1678829771000,338.48
449,Female,"[7, 5, 10, 8, 6, 1, 12, 2, 11, 4]",true,272,,821.58,[],nunc,0:21:50,04/15/2021,1647298788000,279.17
450,Male,[4],false,805,372,579.48,"[{""class"":""b"",""color"":""Violet""},{""class"":""c"",""color"":""Puce""},{""class"":""e"",""color"":""Maroon""},{""class"":""b"",""color"":""Yellow""},{""class"":""b"",""color"":""Violet""}]",orci,2:39:15,10/15/2022,1665927216000,833.15
451,Male,"[1, 6, 5, 7, 4, 11, 2, 8, 9, 3]",false,595,,890.46,"[{""class"":""a"",""color"":""Goldenrod""},{""class"":""d"",""color"":""Khaki""},{""class"":""a"",""color"":""Blue""}]",sed,4:11:53,10/23/2022,1613095298000,690.8
452,Male,"[7, 5, 4, 10, 1]",true,258,639,628.79,"[{""class"":""d"",""color"":""Purple""}]",aliquet,2:04:33,02/21/2021,1666351940000,745.5
453,Male,"[8, 11, 10, 12, 1, 7]",true,127,628,691.85,"[{""class"":""f"",""color"":""Crimson""},{""class"":""a"",""color"":""Mauv""},{""class"":""a"",""color"":""Orange""}]",mauris,1:30:03,07/20/2023,1677085102000,66.51
454,Male,"[2, 6, 12, 3, 10, 4]",true,193,43,161.14,"[{""class"":""d"",""color"":""Yellow""}]",vitae,9:29:42,06/06/2021,1642865132000,50.5
455,Female,"[9, 2, 1]",true,906,879,389.38,"[{""class"":""b"",""color"":""Yellow""}]",morbi,10:53:36,03/12/2021,1614843359000,926.89
456,Female,"[11, 10, 7, 2, 8, 6]",true,11,,997.45,"[{""class"":""a"",""color"":""Mauv""},{""class"":""e"",""color"":""Pink""},{""class"":""c"",""color"":""Indigo""}]",vulputate,14:14:41,01/31/2023,1659886832000,822.83
457,Male,"[3, 5, 1]",false,931,338,373.99,"[{""class"":""a"",""color"":""Red""},{""class"":""f"",""color"":""Orange""},{""class"":""a"",""color"":""Khaki""},{""class"":""c"",""color"":""Teal""},{""class"":""b"",""color"":""Mauv""}]",in,3:00:40,05/06/2022,1653818463000,620.73
458,Male,[11],true,89,433,714.93,[],massa,3:55:54,06/04/2022,1679532977000,722.12
459,Male,"[2, 6, 10]",false,99,242,188.82,"[{""class"":""b"",""color"":""Maroon""},{""class"":""a"",""color"":""Maroon""},{""class"":""b"",""color"":""Aquamarine""}]",sit,3:26:24,09/19/2021,1618165441000,78.64
460,Female,"[3, 5, 6, 9, 8, 1, 2, 12]",true,948,807,280.97,"[{""class"":""a"",""color"":""Khaki""},{""class"":""f"",""color"":""Yellow""},{""class"":""c"",""color"":""Crimson""},{""class"":""a"",""color"":""Red""},{""class"":""a"",""color"":""Red""}]",augue,10:30:09,03/23/2023,1653414667000,872.95
461,Male,"[3, 10, 6, 7, 8, 2, 4]",true,369,628,827.09,"[{""class"":""c"",""color"":""Blue""},{""class"":""c"",""color"":""Indigo""},{""class"":""c"",""color"":""Purple""}]",a,21:22:39,09/10/2022,1687846335000,27.77
462,Male,"[9, 8, 6, 10, 1, 2, 3]",true,197,,489.19,"[{""class"":""f"",""color"":""Crimson""},{""class"":""c"",""color"":""Purple""},{""class"":""a"",""color"":""Mauv""}]",interdum,4:08:41,09/10/2021,1661937754000,131.46
463,Male,[9],true,161,,221.99,"[{""class"":""b"",""color"":""Violet""}]",et,20:20:23,10/16/2022,1627043164000,522.59
464,Male,"[1, 9, 5, 3]",true,819,47,786.2,"[{""class"":""a"",""color"":""Blue""},{""class"":""d"",""color"":""Blue""}]",nunc,19:28:24,12/05/2021,1672104146000,153.72
465,Male,"[10, 2, 9, 11, 8, 5, 7, 1]",true,630,481,194.02,[],odio,9:15:52,11/26/2022,1670748596000,61.84
466,Male,[7],true,852,245,959.25,"[{""class"":""c"",""color"":""Mauv""},{""class"":""f"",""color"":""Red""},{""class"":""a"",""color"":""Crimson""},{""class"":""a"",""color"":""Puce""}]",mattis,18:30:58,06/07/2021,1666694171000,222.2
467,Female,"[6, 9, 8, 3, 7, 12, 4, 11, 5]",false,222,,795.23,"[{""class"":""c"",""color"":""Blue""},{""class"":""e"",""color"":""Mauv""}]",porta,13:35:38,07/18/2022,1690171271000,781.57
468,Genderfluid,"[11, 5, 1, 6, 12, 4, 3, 8]",true,662,413,666.81,"[{""class"":""a"",""color"":""Pink""},{""class"":""e"",""color"":""Green""},{""class"":""e"",""color"":""Khaki""},{""class"":""f"",""color"":""Violet""}]",dignissim,15:02:49,07/12/2021,1646790294000,52.92
469,Agender,"[4, 9, 5, 10]",false,271,807,334.32,[],leo,7:29:37,05/14/2023,1619289547000,545.04
470,Male,"[6, 4, 7, 9, 11, 12, 3, 2, 8, 10]",true,24,58,102.84,"[{""class"":""e"",""color"":""Fuscia""}]",sit,15:55:03,04/25/2023,1665816500000,29.05
471,Female,[5],true,438,487,237.23,"[{""class"":""f"",""color"":""Red""},{""class"":""d"",""color"":""Orange""},{""class"":""d"",""color"":""Indigo""}]",accumsan,10:54:19,09/29/2021,1683632539000,955.06
472,Male,"[5, 3, 6]",true,713,203,137.95,[],sem,3:57:24,01/10/2023,1633293470000,565.58
473,Female,"[3, 11, 6, 12, 2, 1, 8, 10]",true,135,993,821.8,"[{""class"":""e"",""color"":""Mauv""},{""class"":""e"",""color"":""Maroon""},{""class"":""a"",""color"":""Crimson""}]",tristique,17:39:01,12/14/2021,1682205871000,930.67
474,Male,"[2, 6, 10, 4]",true,230,890,406.81,[],massa,11:13:36,03/23/2022,1633336554000,758.86
475,Female,"[5, 10, 11, 6, 9, 2, 1, 4]",false,243,671,921.24,[],ultrices,18:48:15,05/28/2021,1633541214000,251.42
476,Female,"[6, 2, 10, 1, 7, 5, 4, 12, 3]",false,883,744,788.53,[],mus,14:08:51,11/20/2021,1672555586000,448.36
477,Male,"[9, 4, 3, 2, 10, 6, 12, 5]",false,24,632,416.47,"[{""class"":""a"",""color"":""Mauv""},{""class"":""d"",""color"":""Teal""}]",in,21:41:42,05/05/2023,1632305555000,791.42
478,Male,"[9, 3, 8, 4]",false,64,858,601.0,"[{""class"":""f"",""color"":""Orange""}]",aliquam,17:30:32,10/26/2021,1652017244000,445.49
479,Male,[2],true,955,869,483.91,"[{""class"":""f"",""color"":""Orange""},{""class"":""a"",""color"":""Red""}]",eu,0:15:26,10/06/2021,1671299439000,643.08
480,Male,"[11, 3, 1, 8]",true,980,,18.35,"[{""class"":""b"",""color"":""Yellow""},{""class"":""c"",""color"":""Mauv""},{""class"":""c"",""color"":""Aquamarine""}]",posuere,4:33:00,07/23/2023,1621181446000,811.19
481,Female,"[7, 2, 12, 3, 6, 8, 4]",true,975,,438.03,"[{""class"":""a"",""color"":""Crimson""},{""class"":""c"",""color"":""Teal""},{""class"":""f"",""color"":""Violet""}]",vel,5:40:52,08/27/2022,1660515370000,17.5
482,Female,"[7, 10]",true,877,,96.4,"[{""class"":""e"",""color"":""Mauv""},{""class"":""b"",""color"":""Pink""}]",donec,5:48:25,06/26/2023,1650020063000,236.94
